                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.63225,                0.30724,                0.87534,                 0.9678,                0.94708,                0.97889,                0.79275,                0.75207,                0.32688,                0.92272,             0.00094857,             0.00094857,             0.00094857
                    322,                0.62793,                0.30442,                0.87487,                 0.9678,                0.94721,                0.97902,                0.79272,                0.75201,                0.32679,                0.92278,             0.00092029,             0.00092029,             0.00092029
                    323,                0.63454,                0.30755,                0.87689,                0.96877,                0.94757,                0.97945,                0.79255,                0.75192,                0.32699,                0.92279,               0.000892,               0.000892,               0.000892
                    324,                0.62426,                0.30289,                0.87178,                 0.9684,                0.94761,                0.97944,                0.79286,                  0.752,                0.32703,                0.92283,             0.00086371,             0.00086371,             0.00086371
                    325,                0.62559,                 0.3038,                0.87647,                0.96906,                0.94753,                0.97945,                0.79331,                0.75204,                0.32698,                0.92283,             0.00083543,             0.00083543,             0.00083543
                    326,                0.61896,                0.30201,                0.87287,                0.96898,                0.94751,                0.97947,                0.79313,                0.75197,                0.32695,                0.92286,             0.00080714,             0.00080714,             0.00080714
                    327,                0.62165,                0.30341,                0.87412,                0.96899,                0.94753,                 0.9795,                0.79312,                0.75205,                0.32751,                0.92282,             0.00077886,             0.00077886,             0.00077886
                    328,                0.61983,                0.30123,                0.87374,                0.96896,                0.94759,                0.97951,                0.79308,                 0.7519,                0.32773,                0.92283,             0.00075057,             0.00075057,             0.00075057
                    329,                0.62437,                0.30177,                0.87268,                0.96971,                0.94748,                0.97944,                0.79361,                0.75181,                0.32763,                0.92278,             0.00072229,             0.00072229,             0.00072229
                    330,                0.61768,                0.29993,                0.87245,                0.96926,                0.94748,                0.97942,                0.79312,                0.75207,                0.32748,                0.92281,               0.000694,               0.000694,               0.000694
                    331,                0.61036,                0.29555,                0.86916,                0.96915,                0.94766,                0.97944,                0.79344,                 0.7517,                0.32773,                0.92271,             0.00066571,             0.00066571,             0.00066571
                    332,                0.61456,                0.29731,                0.87205,                0.96916,                0.94751,                0.97948,                0.79288,                0.75144,                0.32755,                0.92267,             0.00063743,             0.00063743,             0.00063743
                    333,                0.62345,                0.30199,                0.87276,                0.96866,                0.94728,                0.97909,                0.79337,                0.75138,                 0.3274,                0.92268,             0.00060914,             0.00060914,             0.00060914
                    334,                0.61668,                0.29844,                0.87115,                0.96766,                0.94733,                0.97909,                0.79355,                0.75125,                0.32764,                0.92263,             0.00058086,             0.00058086,             0.00058086
                    335,                0.61002,                0.29565,                0.87037,                0.96872,                0.94718,                 0.9791,                0.79376,                 0.7512,                0.32738,                 0.9227,             0.00055257,             0.00055257,             0.00055257
                    336,                0.61635,                0.29744,                0.87243,                0.96885,                0.94784,                 0.9797,                0.79387,                0.75121,                0.32712,                0.92266,             0.00052429,             0.00052429,             0.00052429
                    337,                0.61516,                0.29629,                0.86974,                0.96748,                0.94692,                0.97885,                0.79412,                0.75098,                0.32675,                0.92246,               0.000496,               0.000496,               0.000496
                    338,                0.60449,                0.29327,                0.86877,                0.96745,                0.94765,                0.97916,                 0.7939,                0.75089,                0.32718,                0.92246,             0.00046771,             0.00046771,             0.00046771
                    339,                 0.6186,                0.29939,                0.87103,                0.96773,                 0.9479,                0.97927,                 0.7939,                0.75083,                0.32652,                0.92254,             0.00043943,             0.00043943,             0.00043943
                    340,                0.57724,                0.26952,                0.85234,                0.96769,                0.94832,                0.97968,                0.79361,                0.75081,                0.32661,                0.92261,             0.00041114,             0.00041114,             0.00041114
                    341,                0.56997,                0.26659,                0.85154,                0.96782,                0.94747,                0.97902,                0.79343,                0.75053,                 0.3264,                0.92253,             0.00038286,             0.00038286,             0.00038286
                    342,                0.56321,                0.26317,                0.84965,                0.96779,                0.94829,                0.97902,                0.79382,                0.75041,                0.32655,                0.92256,             0.00035457,             0.00035457,             0.00035457
                    343,                0.56119,                0.26244,                0.84618,                 0.9677,                0.94852,                0.97904,                0.79345,                0.75037,                0.32667,                0.92251,             0.00032629,             0.00032629,             0.00032629
                    344,                0.55623,                 0.2599,                0.84772,                0.96739,                0.94761,                0.97881,                0.79359,                   0.75,                0.32625,                0.92244,               0.000298,               0.000298,               0.000298
                    345,                0.55731,                 0.2613,                0.84838,                0.96781,                0.94798,                0.97909,                0.79351,                0.74996,                0.32617,                 0.9224,             0.00026971,             0.00026971,             0.00026971
                    346,                0.55675,                0.25982,                0.85005,                0.96761,                 0.9486,                0.97905,                 0.7932,                0.74987,                0.32641,                0.92242,             0.00024143,             0.00024143,             0.00024143
                    347,                0.55116,                0.25853,                0.84711,                0.96758,                 0.9486,                0.97905,                0.79343,                 0.7503,                0.32618,                0.92251,             0.00021314,             0.00021314,             0.00021314
                    348,                0.54773,                0.25634,                0.84629,                 0.9674,                 0.9484,                0.97904,                0.79324,                0.74983,                0.32612,                0.92244,             0.00018486,             0.00018486,             0.00018486
                    349,                0.54677,                0.25691,                0.84385,                0.96785,                0.94861,                0.97909,                0.79367,                0.75016,                0.32591,                0.92251,             0.00015657,             0.00015657,             0.00015657
